Car_id,Date,Customer_Name,Gender,Annual_Income,Dealer_Name,Company,Model,Price,Dealer_No,Phone,Transmission_Auto,Transmission_Manual,Color_Black,Color_Pale_White,Color_Red,Body_Style_Hardtop,Body_Style_Hatchback,Body_Style_Passenger,Body_Style_Sedan,Body_Style_SUV,Engine_Double_Overhead_Camshaft,Engine_Overhead_Camshaft,Dealer_Region_Aurora,Dealer_Region_Austin,Dealer_Region_Greenville,Dealer_Region_Janesville,Dealer_Region_Middletown,Dealer_Region_Pasco,Dealer_Region_Scottsdale,Car_Age
C_CND_003634,2022-07-02,Michelle,1,1410000,Tri-State Mack Inc,Pontiac,Grand Prix,19000,85257-3102,7092892,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,2
C_CND_003635,2022-07-02,Mikayla,1,1245000,U-Haul CO,Pontiac,Grand Prix,19500,78758-7841,8258406,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,2
C_CND_003636,2022-07-02,Milan,1,1114000,Progressive Shippers Cooperative Association No,Mercedes-B,M-Class,25400,53546-9427,6255591,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,2
C_CND_003637,2022-07-02,Morgan,1,740000,Rabun Used Car Sales,Chevrolet,Prizm,22000,85257-3102,8348242,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,2
C_CND_003638,2022-07-02,Mya,1,1120000,Race Car Help,Lincoln,Town car,33000,78758-7841,7183648,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,2
C_CND_003639,2022-07-02,Nadia,1,945000,Ryder Truck Rental and Leasing,Buick,Park Avenue,29000,06457-3834,7514576,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,2
C_CND_003640,2022-07-02,Nahla,1,280000,Saab-Belle Dodge,Plymouth,Voyager,22000,60504-7114,6609215,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,2
C_CND_003641,2022-07-02,Nana,1,485000,Scrivener Performance Engineering,Ford,Explorer,41000,38701-8047,6729984,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,2
C_CND_003642,2022-07-02,Naomi,0,510000,Star Enterprises Inc,Chevrolet,Metro,31000,99301-3882,6185216,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,2
C_CND_003643,2022-07-02,Natalia,1,1315000,Suburban Ford,Mercury,Grand Marquis,19500,53546-9427,7011576,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,2
C_CND_003644,2022-07-02,Natalie,0,620000,Tri-State Mack Inc,Mitsubishi,Diamante,25000,85257-3102,8152098,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,2
C_CND_003645,2022-07-02,Nevaeh,1,1770000,U-Haul CO,Lexus,GS300,51000,78758-7841,8886781,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,2
C_CND_003646,2022-07-03,Caleb,0,13500,Pars Auto Sales,Chrysler,Concorde,19000,38701-8047,8864448,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,2
C_CND_003647,2022-07-03,Cameron,1,855000,Pitre Buick-Pontiac-Gmc of Scottsdale,Cadillac,Eldorado,60000,99301-3882,7215380,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,2
C_CND_003648,2022-07-03,Carmelo,0,900000,Progressive Shippers Cooperative Association No,Ford,Windstar,19000,53546-9427,7547492,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,2
C_CND_003649,2022-07-03,Carter,0,1400000,Rabun Used Car Sales,Mitsubishi,Diamante,21000,85257-3102,6550253,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,2
C_CND_003650,2022-07-03,Cayden,0,13500,Race Car Help,Honda,CR-V,12000,78758-7841,7838896,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,2
C_CND_003651,2022-07-03,Kailey,1,501000,Saab-Belle Dodge,Chevrolet,Metro,31000,60504-7114,8308586,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,2
C_CND_003652,2022-07-03,Barbara,0,405000,Star Enterprises Inc,Nissan,Pathfinder,21000,99301-3882,7505651,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,2
C_CND_003653,2022-07-03,Kamila,1,1501000,Star Enterprises Inc,Chevrolet,Corvette,26100,99301-3882,7712945,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,2
C_CND_003654,2022-07-03,Karen,1,13500,Suburban Ford,Jeep,Cherokee,36000,53546-9427,8061596,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,2
C_CND_003655,2022-07-03,Milena,0,570000,Ryder Truck Rental and Leasing,Volkswagen,Golf,18000,06457-3834,8099423,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,2
C_CND_003656,2022-07-03,Mia,1,1360000,Tri-State Mack Inc,Pontiac,Grand Am,12001,85257-3102,8010948,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,2
C_CND_003657,2022-07-03,Miah,1,380000,U-Haul CO,Mercury,Villager,16001,78758-7841,8932714,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,2
C_CND_003658,2022-07-03,Michelle,1,13500,Buddy Storbeck's Diesel Service Inc,Mitsubishi,3000GT,24001,06457-3834,6937573,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,2
C_CND_003659,2022-07-03,Mikaela,1,765000,C & M Motors Inc,Ford,Focus,17001,60504-7114,7373071,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,2
C_CND_003660,2022-07-03,Mikayla,1,1423000,Capitol KIA,Mercedes-B,E-Class,31301,38701-8047,7702934,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,2
C_CND_003661,2022-07-03,Ewann,1,670000,Diehl Motor CO Inc,Plymouth,Voyager,22000,06457-3834,6102653,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,2
C_CND_003662,2022-07-03,Sarah,0,700000,Enterprise Rent A Car,Pontiac,Grand Prix,19000,60504-7114,7905392,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,2
C_CND_003663,2022-07-03,Baptiste,1,1350000,Gartner Buick Hyundai Saab,Honda,Accord,43000,38701-8047,6512524,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,2
C_CND_003664,2022-07-03,Perrine,0,985000,Hatfield Volkswagen,Chevrolet,Metro,12000,99301-3882,6797939,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,2
C_CND_003665,2022-07-03,Cameron,0,13500,Iceberg Rentals,Volkswagen,Cabrio,25000,53546-9427,7686605,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,2
C_CND_003666,2022-07-03,Nia,1,13500,Buddy Storbeck's Diesel Service Inc,BMW,323i,19000,06457-3834,8327140,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,2
C_CND_003667,2022-07-03,Nyla,1,630000,C & M Motors Inc,Acura,TL,21000,60504-7114,7095191,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,2
C_CND_003668,2022-07-03,Nylah,1,13500,Capitol KIA,Pontiac,Firebird,43000,38701-8047,8018393,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,2
C_CND_003669,2022-07-03,Olivia,1,13500,Chrysler of Tri-Cities,Audi,A6,15000,99301-3882,6073429,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,2
C_CND_003670,2022-07-03,Paige,0,13500,Chrysler Plymouth,Chrysler,Town & Country,17000,53546-9427,6802671,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,2
C_CND_003671,2022-07-04,Chad,0,964000,Ryder Truck Rental and Leasing,Volkswagen,GTI,20000,06457-3834,6816240,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,2
C_CND_003672,2022-07-04,Chance,0,13500,Saab-Belle Dodge,Mercury,Cougar,33001,60504-7114,7494144,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,2
C_CND_003673,2022-07-04,Charles,1,900500,Scrivener Performance Engineering,Nissan,Pathfinder,75501,38701-8047,7437819,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,2
C_CND_003674,2022-07-04,Karla,1,13500,U-Haul CO,Mitsubishi,3000GT,21000,78758-7841,7790752,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,2
C_CND_003675,2022-07-04,Cody,1,2130000,Progressive Shippers Cooperative Association No,Honda,Passport,27000,53546-9427,8001413,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,2
C_CND_003676,2022-07-04,Katelyn,1,1440000,C & M Motors Inc,Lexus,GS300,17000,60504-7114,6851294,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,2
C_CND_003677,2022-07-04,Mila,1,1900000,Chrysler of Tri-Cities,Volkswagen,Cabrio,16001,99301-3882,6745344,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,2
C_CND_003678,2022-07-04,Miley,1,907000,Chrysler Plymouth,Ford,Contour,62001,53546-9427,6208885,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,2
C_CND_003679,2022-07-04,Miranda,1,350000,Classic Chevy,Saturn,SW,36001,85257-3102,7796593,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,2
C_CND_003680,2022-07-04,Marie,1,1100000,McKinney Dodge Chrysler Jeep,Mercury,Sable,26000,85257-3102,8212301,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,2
C_CND_003681,2022-07-04,Eloise,1,1170000,Motor Vehicle Branch Office,Jaguar,S-Type,21000,78758-7841,6096602,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,2
C_CND_003682,2022-07-04,Thibaut,1,1400000,Ryder Truck Rental and Leasing,Plymouth,Breeze,22001,06457-3834,8142064,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,2
C_CND_003683,2022-07-04,Paris,0,716500,Classic Chevy,Porsche,Carrera Coupe,22500,85257-3102,8409374,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,2
C_CND_003684,2022-07-04,Peyton,1,1725000,Clay Johnson Auto Sales,Oldsmobile,Silhouette,26500,78758-7841,6001220,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,2
C_CND_003685,2022-07-04,Princess,1,1325000,Diehl Motor CO Inc,Dodge,Ram Pickup,19500,06457-3834,7844520,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,2
C_CND_003686,2022-07-05,Chase,1,13500,Star Enterprises Inc,Oldsmobile,Silhouette,60001,99301-3882,7620081,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,2
C_CND_003687,2022-07-05,Chris,1,13500,Suburban Ford,Ford,Expedition,10000,53546-9427,6185077,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,2
C_CND_003688,2022-07-05,Christian,1,13500,Tri-State Mack Inc,Mitsubishi,3000GT,19000,85257-3102,6232774,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,2
C_CND_003689,2022-07-05,Christopher,1,1200000,U-Haul CO,Cadillac,Eldorado,31000,78758-7841,7828061,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,2
C_CND_003690,2022-07-05,Cody,1,13500,Progressive Shippers Cooperative Association No,Honda,Civic,45000,53546-9427,7702441,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,2
C_CND_003691,2022-07-05,Corey,1,830000,Rabun Used Car Sales,Chrysler,Sebring Coupe,46000,85257-3102,7576938,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,2
C_CND_003692,2022-07-05,Daniel,1,13500,Race Car Help,Toyota,Celica,31000,78758-7841,8567879,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,2
C_CND_003693,2022-07-05,Katherine,0,570000,Capitol KIA,Chrysler,LHS,21000,38701-8047,7430774,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,2
C_CND_003694,2022-07-05,Kenneth,1,13500,Pars Auto Sales,Pontiac,Firebird,43000,38701-8047,8288086,0,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,2
C_CND_003695,2022-07-05,Kayla,1,1130000,Chrysler Plymouth,Pontiac,Sunfire,28000,53546-9427,6338501,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,2
C_CND_003696,2022-07-05,Kaylee,1,1331000,Classic Chevy,Chrysler,LHS,51100,85257-3102,7659560,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,2
C_CND_003697,2022-07-05,Kaylie,0,1141000,Clay Johnson Auto Sales,Saab,03-Sep,18100,78758-7841,8515045,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,2
C_CND_003698,2022-07-05,Kaylin,0,13500,Diehl Motor CO Inc,Dodge,Ram Van,31000,06457-3834,8184795,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,2
C_CND_003699,2022-07-05,Kelly,1,1100000,Enterprise Rent A Car,Chevrolet,Impala,14000,60504-7114,6660501,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,2
C_CND_003700,2022-07-05,Miriam,1,1430000,Clay Johnson Auto Sales,BMW,328i,16000,78758-7841,7655693,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,2
C_CND_003701,2022-07-05,Mya,0,13500,Diehl Motor CO Inc,Chevrolet,Prizm,16000,06457-3834,6460423,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,2
C_CND_003702,2022-07-05,Nadia,1,983500,Enterprise Rent A Car,Acura,TL,14500,60504-7114,6398077,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,2
C_CND_003703,2022-07-05,Nancy,1,1490000,Gartner Buick Hyundai Saab,Dodge,Intrepid,31000,38701-8047,6419622,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,2
C_CND_003704,2022-07-05,Naomi,1,572000,Hatfield Volkswagen,Chevrolet,Prizm,16000,99301-3882,7791360,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,2
C_CND_003705,2022-07-05,Natalie,1,1100000,McKinney Dodge Chrysler Jeep,Volkswagen,Cabrio,16000,85257-3102,7315833,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,2
C_CND_003706,2022-07-05,Nataly,1,1125000,Motor Vehicle Branch Office,Lincoln,Town car,18500,78758-7841,6839157,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,2
C_CND_003707,2022-07-05,Doriane,0,13500,New Castle Ford Lincoln Mercury,Volkswagen,Passat,20000,60504-7114,6422023,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,2
C_CND_003708,2022-07-05,Lea,1,13500,Pars Auto Sales,Acura,TL,28000,38701-8047,6508259,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,2
C_CND_003709,2022-07-05,Lucas,0,771000,Pitre Buick-Pontiac-Gmc of Scottsdale,Mercury,Cougar,28000,99301-3882,7408467,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,2
C_CND_003710,2022-07-05,Kevin,1,1296000,Progressive Shippers Cooperative Association No,BMW,323i,19600,53546-9427,6418684,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,2
C_CND_003711,2022-07-05,Deborah,1,1075000,Rabun Used Car Sales,Pontiac,Grand Prix,69500,85257-3102,6424778,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,2
C_CND_003712,2022-07-05,Jean Hubert,0,780000,Scrivener Performance Engineering,Volkswagen,Beetle,45001,38701-8047,7323590,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,2
C_CND_003713,2022-07-05,Charles,1,1045000,Gartner Buick Hyundai Saab,Ford,Focus,17501,38701-8047,7418364,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,2
C_CND_003714,2022-07-05,Rachel,1,13500,Enterprise Rent A Car,Ford,Windstar,31000,60504-7114,7873346,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,2
C_CND_003715,2022-07-05,Rebecca,1,625000,Gartner Buick Hyundai Saab,Mercury,Sable,39000,38701-8047,7218540,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,2
C_CND_003716,2022-07-05,Riley,1,665000,Hatfield Volkswagen,Toyota,Land Cruiser,21000,99301-3882,6087851,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,2
C_CND_003717,2022-07-05,Sade,0,1810000,Iceberg Rentals,Buick,Park Avenue,62000,53546-9427,8710221,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,2
C_CND_003718,2022-07-05,Samantha,0,329000,McKinney Dodge Chrysler Jeep,Porsche,Carrera Coupe,16000,85257-3102,7286830,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,2
C_CND_003719,2022-07-05,Samara,1,1400000,Motor Vehicle Branch Office,Mercedes-B,S-Class,18000,78758-7841,8839993,0,1,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,2
C_CND_003720,2022-07-05,Samiya,1,13500,Nebo Chevrolet,Lexus,ES300,34000,06457-3834,7144630,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,2
C_CND_003721,2022-07-06,Darius,0,1310000,Ryder Truck Rental and Leasing,Volkswagen,Golf,35000,06457-3834,7615267,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,2
C_CND_003722,2022-07-06,Darren,1,850000,Saab-Belle Dodge,Dodge,Durango,27000,60504-7114,6174772,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,2
C_CND_003723,2022-07-06,David,1,750000,Scrivener Performance Engineering,Honda,Odyssey,27000,38701-8047,8389325,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,2
C_CND_003724,2022-07-06,Derrick,1,851000,Star Enterprises Inc,Honda,CR-V,22000,99301-3882,8105510,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,2
C_CND_003725,2022-07-06,Devin,1,13500,Suburban Ford,Chrysler,300M,26000,53546-9427,6080499,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,2
C_CND_003726,2022-07-06,Devon,1,848000,Tri-State Mack Inc,Dodge,Ram Wagon,22000,85257-3102,6413804,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,2
C_CND_003727,2022-07-06,Dominic,1,806000,U-Haul CO,Ford,Expedition,10000,78758-7841,8289420,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,2
C_CND_003728,2022-07-06,Brielle,1,680000,Rabun Used Car Sales,Volvo,S70,22000,85257-3102,6283871,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,2
C_CND_003729,2022-07-06,Khloe,1,865000,Iceberg Rentals,Chevrolet,Monte Carlo,26000,53546-9427,7700581,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,2
C_CND_003730,2022-07-06,Kiara,1,362500,McKinney Dodge Chrysler Jeep,Mercedes-B,SLK,36500,85257-3102,7242530,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,2
C_CND_003731,2022-07-06,Kimberly,1,13500,Motor Vehicle Branch Office,Acura,RL,31000,78758-7841,6502449,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,2
C_CND_003732,2022-07-06,Kylie,1,922000,Nebo Chevrolet,Plymouth,Prowler,15000,06457-3834,8126445,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,2
C_CND_003733,2022-07-06,Laila,0,625000,New Castle Ford Lincoln Mercury,Dodge,Ram Van,60000,60504-7114,8857036,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,2
C_CND_003734,2022-07-06,Laura,1,650000,Pars Auto Sales,Oldsmobile,Cutlass,41000,38701-8047,6219892,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,2
C_CND_003735,2022-07-06,Natasha,1,601000,Nebo Chevrolet,Ford,Explorer,22000,06457-3834,6617263,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,2
C_CND_003736,2022-07-06,Nathalia,1,1410000,New Castle Ford Lincoln Mercury,Honda,Accord,21000,60504-7114,6546804,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,2
C_CND_003737,2022-07-06,Nathalie,0,1205000,Pars Auto Sales,Ford,Taurus,22500,38701-8047,6420721,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,2
C_CND_003738,2022-07-06,Nathaly,1,405000,Pitre Buick-Pontiac-Gmc of Scottsdale,Chevrolet,Metro,19000,99301-3882,8043847,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,2
C_CND_003739,2022-07-06,Nayeli,1,1655000,Progressive Shippers Cooperative Association No,Toyota,Camry,31500,53546-9427,7721059,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,2
C_CND_003740,2022-07-06,Nevaeh,1,1910000,Rabun Used Car Sales,Mercury,Sable,61000,85257-3102,6200788,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,2
C_CND_003741,2022-07-06,Nicole,1,808000,Race Car Help,Lincoln,Town car,26000,78758-7841,8719022,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,2
C_CND_003742,2022-07-06,Carla,1,820000,Saab-Belle Dodge,Mercury,Cougar,26000,60504-7114,8989397,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,2
C_CND_003743,2022-07-06,Tristsan,0,13500,Scrivener Performance Engineering,Cadillac,Escalade,34000,38701-8047,7019921,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,2
C_CND_003744,2022-07-06,Aylin,0,13500,Star Enterprises Inc,Oldsmobile,Intrigue,39000,99301-3882,6926449,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,2
C_CND_003745,2022-07-06,Tidra,0,557500,Suburban Ford,Pontiac,Sunfire,18500,53546-9427,7386489,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,2
C_CND_003746,2022-07-06,Etienne,0,555000,New Castle Ford Lincoln Mercury,Chevrolet,Prizm,16001,60504-7114,8988634,0,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,2
C_CND_003747,2022-07-06,Sandy,1,1200000,U-Haul CO,Porsche,Boxter,24000,78758-7841,7491338,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,2
C_CND_003748,2022-07-06,Thibault,1,850000,Progressive Shippers Cooperative Association No,Chevrolet,Prizm,16001,53546-9427,7157092,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,2
C_CND_003749,2022-07-06,Samiyah,1,13500,New Castle Ford Lincoln Mercury,Oldsmobile,Silhouette,26000,60504-7114,6462728,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,2
C_CND_003750,2022-07-06,Sanaa,1,850000,Pars Auto Sales,Mercedes-B,S-Class,10000,38701-8047,6600251,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,2
C_CND_003751,2022-07-06,Sanai,1,13500,Pitre Buick-Pontiac-Gmc of Scottsdale,Chevrolet,Prizm,25000,99301-3882,8015868,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,2
C_CND_003752,2022-07-06,Saniya,0,645000,Progressive Shippers Cooperative Association No,Porsche,Carrera Cabrio,20000,53546-9427,8777538,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,2
C_CND_003753,2022-07-06,Saniyah,1,1400000,Rabun Used Car Sales,Oldsmobile,Aurora,24000,85257-3102,7460198,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,2
C_CND_003754,2022-07-06,Sarah,0,808000,Race Car Help,Lexus,LS400,54000,78758-7841,6155050,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,2
C_CND_003755,2022-07-06,Sarai,1,930000,Ryder Truck Rental and Leasing,Toyota,Tacoma,53000,06457-3834,7953543,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,2
C_CND_003756,2022-07-08,Donovan,1,1155000,Buddy Storbeck's Diesel Service Inc,Volkswagen,Passat,12500,06457-3834,7014638,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,2
C_CND_003757,2022-07-08,Lauren,1,963500,Pitre Buick-Pontiac-Gmc of Scottsdale,Volkswagen,Jetta,69500,99301-3882,7930307,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,2
C_CND_003758,2022-07-08,Nina,1,1252000,Ryder Truck Rental and Leasing,Chevrolet,Corvette,26200,06457-3834,8290796,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,2
C_CND_003759,2022-07-08,Elisa,1,980000,Rabun Used Car Sales,Honda,CR-V,31000,85257-3102,6049609,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,2
C_CND_003760,2022-07-08,Sariah,0,1130000,Saab-Belle Dodge,Porsche,Boxter,14000,60504-7114,6265612,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,2
C_CND_003761,2022-07-09,Dwayne,1,670000,C & M Motors Inc,Buick,Regal,46000,60504-7114,6769402,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,2
C_CND_003762,2022-07-09,Dylan,1,1200000,Capitol KIA,Plymouth,Voyager,75000,38701-8047,6983533,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,2
C_CND_003763,2022-07-09,Edward,1,636000,Chrysler of Tri-Cities,Hyundai,Elantra,22000,99301-3882,6544383,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,2
C_CND_003764,2022-07-09,Eli,0,655000,Chrysler Plymouth,Porsche,Carrera Coupe,22000,53546-9427,8382267,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,2
C_CND_003765,2022-07-09,Elias,1,13500,Classic Chevy,Saturn,LW,18000,85257-3102,6428787,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,2
C_CND_003766,2022-07-09,Elijah,1,680000,Clay Johnson Auto Sales,Mercury,Villager,14000,78758-7841,8979705,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,2
C_CND_003767,2022-07-09,Emmanuel,1,13500,Diehl Motor CO Inc,Chrysler,LHS,20000,06457-3834,6205282,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,2
